id,source,source_relative_path,category,type,extension,extraction_method,chunk_id,total_chunks,date_ajout,text_len,text
Guide d'utilisation Smart Factory COTHERM V5.0.pdf_174,Guide d'utilisation Smart Factory COTHERM V5.0.pdf,Guide/Guide d'utilisation Smart Factory COTHERM V5.0.pdf,Guide,Guide,.pdf,pymupdf,174,302,2026-06-12T15:13:59.866933,822,"se trouve les boutons permettant la suspension et l’arrêt de l’OF
et l’initialisation du carton. Figure 145 : Modal ""Intervention Superviseur""
Ce modal permet à l’utilisateur de visualiser la ligne, la référence du produit, le numéro de l’OF
et le numéro du colis. Il permet aussi, à la personne autorisée, d’effectuer les quatre actions
suivantes :
-
Poursuivre la Production
Si le superviseur souhaite dépasser la quantité objective, ce bouton lui permet de
poursuivre la séquence de Tarage et de produire au-delà de la quantité objective introduite
au modal « Contrôle End Of Line ». -
Suspendre la Production :
Ce bouton permet d’enregistrer la progression de la production d’un OF par ligne et de
libérer la ligne pour autoriser la production d’un nouvel OF tout en gardant la possibilité de
poursuivre l’OF suspendu."
Guide d'utilisation Smart Factory COTHERM V5.0.pdf_175,Guide d'utilisation Smart Factory COTHERM V5.0.pdf,Guide/Guide d'utilisation Smart Factory COTHERM V5.0.pdf,Guide,Guide,.pdf,pymupdf,175,302,2026-06-12T15:13:59.866933,892,"autoriser la production d’un nouvel OF tout en gardant la possibilité de
poursuivre l’OF suspendu. Ainsi, Il faut toujours Suspendre un OF avant de passer à un autre
s’il y a un besoin de le reprendre. -
Clôturer production :
Ce bouton permet de conclure la production pour l’OF actif sur une ligne associée. Un
message de vérification s’affiche pour confirmer le choix de clôture de l’OF. Guide d’utilisation Smart Factory
V5.0
Page 99 sur 199
M65-V1.4 - MEP le 17/05/2020
Figure 146 : Modal de vérification du choix ""Terminer Production""
Dans ce cas il faut suivre les instructions restantes et ne pas quitter l’interface EoL
directement. De plus, un ensemble OF/ligne clôturé ne doit pas être réutilisé. Figure 147 : Modal de rappel de suivi des actions restantes
-
Initialiser Carton :
L’utilisateur peut à travers ce bouton initialiser l’état du carton en cours à une étape de
son choix."
Guide d'utilisation Smart Factory COTHERM V5.0.pdf_176,Guide d'utilisation Smart Factory COTHERM V5.0.pdf,Guide/Guide d'utilisation Smart Factory COTHERM V5.0.pdf,Guide,Guide,.pdf,pymupdf,176,302,2026-06-12T15:13:59.866933,764,"peut à travers ce bouton initialiser l’état du carton en cours à une étape de
son choix. Un modal s’affiche lui permettant de choisir la nouvelle instruction, à travers une
liste déroulante des instructions disponibles en fonction du produit, la nouvelle quantité
par colis et le nouveau poids. Des règles de gestion sont imposées dans ce cadre pour
garder la synchronisation de la séquence de Tarage. Figure 148 : Modal d'initialisation du carton à une étape définie
Guide d’utilisation Smart Factory
V5.0
Page 100 sur 199
M65-V1.4 - MEP le 17/05/2020
5.1.3 MODE DEGRADE
Smart Factory permet la gestion de deux modes dégradés assurant ainsi la traçabilité et la
continuité de l’information d’une part et la synchronisation avec le système informatisé d’une
autre."
Guide d'utilisation Smart Factory COTHERM V5.0.pdf_177,Guide d'utilisation Smart Factory COTHERM V5.0.pdf,Guide/Guide d'utilisation Smart Factory COTHERM V5.0.pdf,Guide,Guide,.pdf,pymupdf,177,302,2026-06-12T15:13:59.866933,874,"de l’information d’une part et la synchronisation avec le système informatisé d’une
autre. 5.1.3.1 MODE DEGRADE SYSTEME INFORMATISE
Afin de répondre aux besoins de Cotherm, MOMSOFT Smart Factory a vu l’intégration d’un
mode dégradé dans le sous-module End Of Line. Ce mode dégradé est défini par l’indisponibilité
du Système informatisé. Dans cette version de Smart Factory, l’utilisateur peut, en activant le
bouton à bascule de l’interface de Tarage passer à un mode dégradé. Ce mode est visible sur
l’interface (Bordure Rouge) et il permet d’imprimer des étiquettes provisoires à la fin de la
séquence de Tarage de chaque carton si le Système Informatisé n’est pas disponible pour
imprimer l’étiquette définitive. Figure 149 : Interface End Of Line en mode dégradé
L’impression de l’étiquette s’effectue à l’appui sur le bouton imprimer du modal « Impression
Étiquette »."
Guide d'utilisation Smart Factory COTHERM V5.0.pdf_178,Guide d'utilisation Smart Factory COTHERM V5.0.pdf,Guide/Guide d'utilisation Smart Factory COTHERM V5.0.pdf,Guide,Guide,.pdf,pymupdf,178,302,2026-06-12T15:13:59.866933,830,"de l’étiquette s’effectue à l’appui sur le bouton imprimer du modal « Impression
Étiquette ». Figure 150 : Modal ""Imprimer Étiquette""
Guide d’utilisation Smart Factory
V5.0
Page 101 sur 199
M65-V1.4 - MEP le 17/05/2020
L’étiquette provisoire contient les informations suivantes :
- Numéro Colis : C’est le numéro de colis généré par SF dans l’interface de Tarage. - Numéro OF : C’est le numéro de l’OF scanné par douchette dans l’interface de
Tarage. - Référence Produit : Le code du produit. Obtenu à partir de l’interface de Tarage. - Quantité produite : La quantité finale enregistrée dans le champ Quantité Actuelle
par Colis de l’interface de Tarage. - Poids Colis : Le poids enregistré par la balance après le dépôt du deuxième
Intercalaire Carton. - Date et Heure : La date et l’heure de l’action d’enregistrement du Colis."
Guide d'utilisation Smart Factory COTHERM V5.0.pdf_179,Guide d'utilisation Smart Factory COTHERM V5.0.pdf,Guide/Guide d'utilisation Smart Factory COTHERM V5.0.pdf,Guide,Guide,.pdf,pymupdf,179,302,2026-06-12T15:13:59.866933,822,"Carton. - Date et Heure : La date et l’heure de l’action d’enregistrement du Colis. - Matricule : La matricule de l’utilisateur qui a imprimé l’étiquette. - Indice : L’indice du produit paramétré dans l’interface gestion des produits. Des Codes à barre du Numéro de l’OF, du Numéro du Colis et du produit seront générés dans
provisoire. Si une initialisation a été effectué au cours de la séquence de tarage, l’étiquette sera marquée
par une étoile après le matricule. Figure 151 : Étiquette provisoire Smart Factory
5.1.3.2 MODE DEGRADE SMART FACTORY
En cas de rupture de Smart Factory, Cotherm utilise des étiquettes provisoires manuscrites. Afin de garder une traçabilité des colis et garantir que les quantités produites lors de la rupture
de Smart Factory sont conformes, un mode dégradé Smart Factory est nécessaire."
Guide d'utilisation Smart Factory COTHERM V5.0.pdf_180,Guide d'utilisation Smart Factory COTHERM V5.0.pdf,Guide/Guide d'utilisation Smart Factory COTHERM V5.0.pdf,Guide,Guide,.pdf,pymupdf,180,302,2026-06-12T15:13:59.866933,712,"lors de la rupture
de Smart Factory sont conformes, un mode dégradé Smart Factory est nécessaire. A la reprise de Smart Factory, l’utilisateur accède à l’interface déclaration de la production et
appuie sur le bouton « + ». Ce bouton affiche le modal « Contrôle End OF Line ». *
Guide d’utilisation Smart Factory
V5.0
Page 102 sur 199
M65-V1.4 - MEP le 17/05/2020
Figure 152 : Modal ""Contrôle End Of Line"" de l'interface Déclaration de la production
L’utilisateur fourni l’atelier et la ligne. Il scanne le numéro d’OF et le Produit, il introduit la
quantité objective et coche la case Mode dégradé si besoin. Quand l’utilisateur appuie sur le
bouton « Enregistrer », un modal « Impression Étiquette » s’affiche."
Guide d'utilisation Smart Factory COTHERM V5.0.pdf_181,Guide d'utilisation Smart Factory COTHERM V5.0.pdf,Guide/Guide d'utilisation Smart Factory COTHERM V5.0.pdf,Guide,Guide,.pdf,pymupdf,181,302,2026-06-12T15:13:59.866933,896,"l’utilisateur appuie sur le
bouton « Enregistrer », un modal « Impression Étiquette » s’affiche. Figure 153 : Modal d'impression d'étiquette du Mode dégradé SF
Ce modal contient les informations nécessaires pour la déclaration de la production et
l’impression de l’étiquette provisoire. Si la case Mode Dégradé a été cochée dans le modal
précédent, une étiquette provisoire est imprimée à partir de Smart Factory et le colis est
enregistré avec la valeur Vrai pour Étiquette Provisoire Imprimée. Sinon, le colis est enregistré
sans imprimer une étiquette provisoire de Smart Factory. Après avoir imprimé une étiquette
définitive, le bouton dans la colonne actions permet de modifier la valeur de la colonne
Étiquette définitive Imprimée à Vrai. Le modal « Impression Étiquette » contient les informations nécessaires pour la déclaration de
la production et l’impression de l’étiquette provisoire."
Guide d'utilisation Smart Factory COTHERM V5.0.pdf_182,Guide d'utilisation Smart Factory COTHERM V5.0.pdf,Guide/Guide d'utilisation Smart Factory COTHERM V5.0.pdf,Guide,Guide,.pdf,pymupdf,182,302,2026-06-12T15:13:59.866933,820,"nécessaires pour la déclaration de
la production et l’impression de l’étiquette provisoire. -
Numéro OF : D’après le modal « Contrôle End Of Line ». -
Produit : D’après le modal « Contrôle End Of Line »
Guide d’utilisation Smart Factory
V5.0
Page 103 sur 199
M65-V1.4 - MEP le 17/05/2020
-
Numéro Colis : Si l’OF sur la ligne choisie existe dans la base de données, le numéro de
colis correspond au dernier colis non-clôturé (Étiquette n’est pas imprimée). Si c’est un
nouvel OF, un calcul du nombre des colis s’effectue et le numéro de colis prend l’indice
1. -
Quantité Produite : Champ de saisie manuelle
-
Poids Colis : Champ de saisie manuelle. -
Date : Date de création colis. 5.2 DECLARATION DE LA PRODUCTION PAR COLIS
L’interface déclaration de la production groupe l’ensemble de colis produits et leurs données."
Guide d'utilisation Smart Factory COTHERM V5.0.pdf_183,Guide d'utilisation Smart Factory COTHERM V5.0.pdf,Guide/Guide d'utilisation Smart Factory COTHERM V5.0.pdf,Guide,Guide,.pdf,pymupdf,183,302,2026-06-12T15:13:59.866933,737,"déclaration de la production groupe l’ensemble de colis produits et leurs données. Chaque colis est enregistré dans l’interface de déclaration de la production quand l’opératrice
appuie sur le bouton « imprimer » dans le modal de « l’impression des étiquettes » qui s’affiche
dans l’interface de Tarage. Figure 154 : Interface de déclaration de la production
Le tableau de déclaration des quantités produites contient les champs suivants :
- Numéro Colis : C’est le numéro de colis généré par SF dans l’interface de Tarage. - Numéro OF : C’est le numéro de l’OF scanné par douchette dans l’interface de
Tarage. - Produit : Le code du produit. Obtenu à partir de l’interface de Tarage. - Ligne : Obtenue à partir de l’interface de Tarage."
Guide d'utilisation Smart Factory COTHERM V5.0.pdf_184,Guide d'utilisation Smart Factory COTHERM V5.0.pdf,Guide/Guide d'utilisation Smart Factory COTHERM V5.0.pdf,Guide,Guide,.pdf,pymupdf,184,302,2026-06-12T15:13:59.866933,858,"Obtenu à partir de l’interface de Tarage. - Ligne : Obtenue à partir de l’interface de Tarage. - Quantité produite : La quantité finale enregistrée dans le champ Quantité Actuelle
par Colis de l’interface de Tarage ou le champ quantité produite du modal
impression d’étiquette du mode dégradé SF. - Poids Colis : Le poids enregistré par la balance après le dépôt du deuxième
Intercalaire Carton ou le poids introduit dans le modal d’impression d’étiquette du
mode dégradé SF. - Indice : A partir du tableau Produit. Guide d’utilisation Smart Factory
V5.0
Page 104 sur 199
M65-V1.4 - MEP le 17/05/2020
- Date et Heure : La date et l’heure de l’action d’enregistrement du Colis. - Date d’impression provisoire : la date réelle de l’impression de l’étiquette
provisoire. - Date d’impression définitive : la date réelle de l’impression de l’étiquette définitive."
Guide d'utilisation Smart Factory COTHERM V5.0.pdf_185,Guide d'utilisation Smart Factory COTHERM V5.0.pdf,Guide/Guide d'utilisation Smart Factory COTHERM V5.0.pdf,Guide,Guide,.pdf,pymupdf,185,302,2026-06-12T15:13:59.866933,726,"- Date d’impression définitive : la date réelle de l’impression de l’étiquette définitive. - Étiquette provisoire imprimée : Oui si une étiquette provisoire a été imprimée pour
ce colis et Non sinon. - Étiquette définitive imprimée : Oui si l’étiquette définitive a été imprimée pour ce
colis et Non sinon. - Matricule : le matricule de l’utilisateur qui a déclaré le colis soit à partir de
l’interface EoL ou à partir du mode dégradé SF. Cette interface permet de plus de déterminer le nombre de pièces et le nombre de colis en
fonction des informations sélectionnées au niveau du filtre. La déclaration de la production inclut de plus un archivage des données de chaque colis dans
un fichier Excel enregistré sur le serveur."
Guide d'utilisation Smart Factory COTHERM V5.0.pdf_186,Guide d'utilisation Smart Factory COTHERM V5.0.pdf,Guide/Guide d'utilisation Smart Factory COTHERM V5.0.pdf,Guide,Guide,.pdf,pymupdf,186,302,2026-06-12T15:13:59.866933,883,"de plus un archivage des données de chaque colis dans
un fichier Excel enregistré sur le serveur. Il suffit de choisir un intervalle de temps, d’appuyer
sur le bouton Exporter les colis et d’accéder au lien suivant pour télécharger le
fichier contenant
les
données
de
production
pour
la
période
sélectionnée
:
http://[REDACTED_PHONE]/rapports/
Si le colis est enregistré au cours du mode dégradé S.I. la colonne Étiquette provisoire prend la
valeur Oui et la colonne Étiquette Définitive prend la valeur Non. Si le mode dégradé n’est pas
actif, les deux colonnes prennent la valeur Non. Après l’impression d’une étiquette définitive à
partir du Système Informatisé l’opératrice peut modifier la valeur de la colonne Étiquette
Définitive à Oui à partir du bouton de la colonne « Actions ». 5.3 OF
L’interface OF centralise la gestion des ordres de fabrication par ligne de production."
Guide d'utilisation Smart Factory COTHERM V5.0.pdf_187,Guide d'utilisation Smart Factory COTHERM V5.0.pdf,Guide/Guide d'utilisation Smart Factory COTHERM V5.0.pdf,Guide,Guide,.pdf,pymupdf,187,302,2026-06-12T15:13:59.866933,863,"». 5.3 OF
L’interface OF centralise la gestion des ordres de fabrication par ligne de production. Figure 155 : Interface ""Liste des ordres de fabrication""
La gestion des OF exige les données suivantes :
-
N° OF : Chaîne de caractères sans espace ni caractère spécial. Elle est unique. Guide d’utilisation Smart Factory
V5.0
Page 105 sur 199
M65-V1.4 - MEP le 17/05/2020
-
N° de commande : Chaîne de caractères à insérer ou à sélectionner parmi la liste
des commandes configurées dans l’interface de gestion des commandes. -
Atelier : Choisir l’atelier approprié parmi la liste déroulante prédéfinie. Ce champ est
obligatoire. -
Ligne : Choisir la ligne appropriée parmi la liste déroulante prédéfinie. Ce champ est
obligatoire. -
Responsable : Choisir le chef de ligne approprié parmi la liste déroulante prédéfinie. -
Quantité : Réelle. Ce champ est obligatoire."
Guide d'utilisation Smart Factory COTHERM V5.0.pdf_188,Guide d'utilisation Smart Factory COTHERM V5.0.pdf,Guide/Guide d'utilisation Smart Factory COTHERM V5.0.pdf,Guide,Guide,.pdf,pymupdf,188,302,2026-06-12T15:13:59.866933,691,"approprié parmi la liste déroulante prédéfinie. -
Quantité : Réelle. Ce champ est obligatoire. -
Produit : Choisir le produit approprié parmi la liste déroulante prédéfinie. Ce champ
est obligatoire. -
Temps de cycle : Réelle, il se remplit automatiquement après la sélection du produit. -
Prix : Sera remplie automatiquement lors de la sélection du produit. Ajout d’un OF
Pour Ajouter un OF, il faut appuyer sur le bouton
de l’interface Liste des OF, fournir les
informations nécessaires et enregistrer. Figure 156 : Modal ""Ajout d’un ordre de fabrication""
La vérification de la disponibilité de la ligne est obligatoire pour pouvoir enregistrer l’OF. Planification de la ligne est requise."
